"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"EEF1A1",0,0.435152276513674,1,1,0,"1","EEF1A1"
"SYNGR1",0,0.433178010431275,0.436,0.228,0,"1","SYNGR1"
"RPL39",0,0.43137022752881,1,1,0,"1","RPL39"
"TSTD1",0,0.430303095130685,0.374,0.114,0,"1","TSTD1"
"PSIP1",0,0.428254325889073,0.499,0.261,0,"1","PSIP1"
"RPS13",0,0.424718911155153,1,1,0,"1","RPS13"
"RPLP2",0,0.421594303518224,1,1,0,"1","RPLP2"
"NUCKS1",0,0.418847015056654,0.833,0.627,0,"1","NUCKS1"
"AFF3",0,0.417316057127542,0.272,0.056,0,"1","AFF3"
"NOP53",0,0.41466415936934,0.94,0.841,0,"1","NOP53"
"ZFAS1",0,0.411694254326507,0.995,0.981,0,"1","ZFAS1"
"UBB",0,0.408438178381185,0.985,0.945,0,"1","UBB"
"SPINT2",0,0.408232645418344,0.414,0.211,0,"1","SPINT2"
"SATB1",0,0.406281968331982,0.47,0.26,0,"1","SATB1"
"TCF7",0,0.405848713632962,0.269,0.08,0,"1","TCF7"
"PPIA",0,0.402585866143458,0.998,0.99,0,"1","PPIA"
"RPL4",0,0.400180269017773,1,0.997,0,"1","RPL4"
"RPL28",0,0.398215647798776,1,1,0,"1","RPL28"
"SNRPD2",0,0.395863707490057,0.921,0.789,0,"1","SNRPD2"
"RPLP1",0,0.39414128151981,1,1,0,"1","RPLP1"
"SINHCAF",0,0.386074413443111,0.399,0.154,0,"1","SINHCAF"
"NBDY",0,0.384961818805069,0.437,0.192,0,"1","NBDY"
"RPS9",0,0.383976066648408,1,1,0,"1","RPS9"
"FAU",0,0.381312893470443,1,1,0,"1","FAU"
"EIF3F",0,0.37957166604121,0.918,0.82,0,"1","EIF3F"
"SET",0,0.377482943107773,0.965,0.904,0,"1","SET"
"CREM",0,0.376529097240551,0.291,0.119,0,"1","CREM"
"ATF7IP2",0,0.37373907605045,0.343,0.135,0,"1","ATF7IP2"
"SPNS3",0,0.372071271183134,0.28,0.074,0,"1","SPNS3"
"ADAM28",0,0.363708472430712,0.274,0.081,0,"1","ADAM28"
"BCL2",0,0.363362204445187,0.346,0.13,0,"1","BCL2"
"CCNB1IP1",0,0.362969538162136,0.322,0.095,0,"1","CCNB1IP1"
"RPL31",0,0.362376294511382,1,1,0,"1","RPL31"
"DANCR",0,0.359171052364047,0.358,0.133,0,"1","DANCR"
"CCT2",0,0.358735620514148,0.472,0.258,0,"1","CCT2"
"IMPDH2",0,0.358296776910967,0.361,0.158,0,"1","IMPDH2"
"MGAT4A",0,0.358083220360898,0.354,0.152,0,"1","MGAT4A"
"PTMA",0,0.353676545154501,1,1,0,"1","PTMA"
"NACA",0,0.349581292876248,1,1,0,"1","NACA"
"ISG20",0,0.343215282553937,0.294,0.117,0,"1","ISG20"
"RPS11",0,0.327320100551733,1,1,0,"1","RPS11"
"ZNF22",0,0.324318387761547,0.326,0.121,0,"1","ZNF22"
"RPL7",0,0.322556513561862,1,1,0,"1","RPL7"
"RPS20",0,0.313114077079565,1,1,0,"1","RPS20"
"ITGB7",0,0.303421292171454,0.277,0.097,0,"1","ITGB7"
"ODF2L",0,0.30109116270255,0.316,0.12,0,"1","ODF2L"
"RPL27",0,0.300959527442077,1,1,0,"1","RPL27"
"TBCC",0,0.297656181864295,0.296,0.107,0,"1","TBCC"
"PRKACB",0,0.29148728525264,0.323,0.13,0,"1","PRKACB"
"RPL38",0,0.286807499477693,1,1,0,"1","RPL38"
"BEX4",0,0.266639676896887,0.275,0.098,0,"1","BEX4"
"C1QBP",9.01769221163197e-304,0.441799751074972,0.595,0.401,2.08461990856296e-299,"1","C1QBP"
"GIHCG",1.70306129676631e-303,0.584536802269545,0.377,0.187,3.93696679973467e-299,"1","GIHCG"
"TRAPPC6A",5.41066799365634e-303,0.310495991062985,0.415,0.21,1.25078412009354e-298,"1","TRAPPC6A"
"NME4",2.36566188552283e-297,0.306693988410001,0.354,0.165,5.46870058076313e-293,"1","NME4"
"RPS17",1.17412034728992e-296,0.350840435664728,1,0.999,2.71421400683011e-292,"1","RPS17"
"PPP1R14B",1.90863120656726e-292,0.468163901599817,0.532,0.335,4.41218276022154e-288,"1","PPP1R14B"
"EBPL",8.27694139862109e-292,0.3450566862233,0.394,0.202,1.91338054311924e-287,"1","EBPL"
"SOD1",2.49880412767885e-289,0.349599425481345,0.769,0.574,5.7764855019552e-285,"1","SOD1"
"SNRPF",2.97488697615711e-289,0.34839251949476,0.785,0.589,6.87704622278239e-285,"1","SNRPF"
"HLA-DRB1",3.25431076477773e-288,0.906046793574609,0.964,0.945,7.52299019493669e-284,"1","HLA-DRB1"
"C12orf45",1.69045018302071e-287,0.306602231666323,0.289,0.121,3.90781368808898e-283,"1","C12orf45"
"COMMD6",2.082809142191e-287,0.346925474636204,0.971,0.94,4.81482989400293e-283,"1","COMMD6"
"LTC4S",3.15577235134162e-286,0.25855015401321,0.264,0.1,7.29519894459642e-282,"1","LTC4S"
"CIITA",7.3267227791539e-285,0.392929946381875,0.368,0.181,1.69371850485701e-280,"1","CIITA"
"AC044849.1",1.0878782088068e-282,0.401967405372824,0.487,0.282,2.51484805529867e-278,"1","AC044849.1"
"KIF2A",3.72453267678638e-282,0.28828405919646,0.359,0.171,8.61000218892708e-278,"1","KIF2A"
"UXT",5.81445653851081e-281,0.345366266935541,0.878,0.746,1.34412791800754e-276,"1","UXT"
"SNRPD1",2.36493022669027e-280,0.38897393147436,0.606,0.409,5.46700920503989e-276,"1","SNRPD1"
"NME1",3.28093243152841e-280,0.305022893070176,0.332,0.153,7.58453150196423e-276,"1","NME1"
"CD81",3.46585997496914e-278,0.372566684479793,0.435,0.239,8.01202850413615e-274,"1","CD81"
"LSM7",8.25234954099771e-276,0.340235553375172,0.834,0.661,1.90769564339244e-271,"1","LSM7"
"LEPROTL1",4.45542025239146e-275,0.414408840903778,0.544,0.355,1.02995949974533e-270,"1","LEPROTL1"
"SRP14",1.01240426836628e-268,0.312700570993149,0.997,0.986,2.34037494718232e-264,"1","SRP14"
"RPS4Y1",1.63165962130954e-266,0.600881391281217,0.672,0.509,3.77190754658125e-262,"1","RPS4Y1"
"EXOSC6",2.40610573028701e-266,0.29542547127069,0.422,0.226,5.56219461670447e-262,"1","EXOSC6"
"ZNF428",7.36336908677755e-266,0.29203489651199,0.413,0.219,1.70219003179037e-261,"1","ZNF428"
"NOP58",4.83704676138697e-265,0.303835698668318,0.42,0.223,1.11818009982982e-260,"1","NOP58"
"FBL",2.18652011678832e-264,0.347805327279703,0.514,0.316,5.05457855397956e-260,"1","FBL"
"CD74",6.43349973873444e-264,0.704400054728339,0.996,0.999,1.48723213460324e-259,"1","CD74"
"OFD1",8.95998888793455e-262,0.257704073598963,0.292,0.126,2.07128063122383e-257,"1","OFD1"
"HLA-DMA",2.15901822351619e-254,0.522863879713939,0.837,0.719,4.99100242730237e-250,"1","HLA-DMA"
"FABP5",2.41612655703971e-252,0.376590526411259,0.4,0.215,5.58535976190869e-248,"1","FABP5"
"NREP",2.76096799214525e-247,0.29781191918914,0.316,0.148,6.38252970744218e-243,"1","NREP"
"NUCB2",2.5205271777096e-245,0.554635470019583,0.552,0.379,5.82670267671129e-241,"1","NUCB2"
"SRSF7",5.11329363797648e-243,0.341947181960113,0.86,0.713,1.18204009029102e-238,"1","SRSF7"
"SNRPN",6.35244743485268e-243,0.279313343494906,0.326,0.159,1.46849527351489e-238,"1","SNRPN"
"CD99",1.76298150518375e-238,0.460101429957707,0.89,0.761,4.07548434553326e-234,"1","CD99"
"PRDX2",1.76425778885754e-236,0.307041220024762,0.289,0.134,4.07843473050198e-232,"1","PRDX2"
"SARAF",3.71009606984077e-236,0.339934484793229,0.95,0.875,8.57662908465091e-232,"1","SARAF"
"MIR181A1HG",5.60911727419256e-235,0.410627661712632,0.4,0.225,1.29665964027509e-230,"1","MIR181A1HG"
"FAM162A",5.97217309478479e-233,0.275493825994011,0.352,0.182,1.3805872543214e-228,"1","FAM162A"
"RSBN1",9.23380591585442e-231,0.250597430221409,0.356,0.183,2.13457891356807e-226,"1","RSBN1"
"TAF1D",1.75608208509611e-229,0.351193771673274,0.756,0.586,4.05953495611667e-225,"1","TAF1D"
"ZNF331",1.79791948755016e-229,0.32922479947056,0.335,0.165,4.1562504793697e-225,"1","ZNF331"
"MTURN",8.04288454454412e-229,0.273617264399658,0.261,0.115,1.85927362016227e-224,"1","MTURN"
"RSL24D1",1.46807586824088e-228,0.292553310919659,0.918,0.794,3.39375098461245e-224,"1","RSL24D1"
"DDX24",4.94340870861676e-228,0.340558186028783,0.683,0.505,1.14276779117094e-223,"1","DDX24"
"EIF3D",1.06634981627895e-227,0.33508468894165,0.704,0.536,2.46508087029204e-223,"1","EIF3D"
"NCBP2AS2",1.01540655080305e-225,0.260348080868029,0.392,0.214,2.3473153234914e-221,"1","NCBP2AS2"
"HSPE1",2.84383088554134e-224,0.347947550547267,0.562,0.377,6.57408385810591e-220,"1","HSPE1"
"TUT4",5.64602015264969e-224,0.294756831063856,0.4,0.22,1.30519047868803e-219,"1","TUT4"
"RAN",5.91490848305541e-224,0.32186639886181,0.82,0.665,1.36734939402792e-219,"1","RAN"
"KRR1",3.9108830325873e-223,0.270254822201576,0.416,0.233,9.04078830643207e-219,"1","KRR1"
"LRRC75A",5.39148975128725e-221,0.353746534395224,0.258,0.117,1.24635068580507e-216,"1","LRRC75A"
"GNAS",5.66981867463022e-221,0.262083434247683,0.997,0.989,1.31069198301427e-216,"1","GNAS"
"ARMH1",5.61078775726668e-219,0.487893615654907,0.451,0.284,1.29704580584734e-214,"1","ARMH1"
"RBMX",5.62889055055665e-219,0.286499358301658,0.831,0.665,1.30123062857218e-214,"1","RBMX"
"EIF3E",1.67443494309789e-215,0.308992943032494,0.976,0.946,3.87079125795939e-211,"1","EIF3E"
"IDH2",4.25604896301903e-212,0.297791214241389,0.415,0.244,9.83870838781109e-208,"1","IDH2"
"CXCR4",1.81280174715828e-209,0.463520213254776,0.922,0.893,4.19065379890579e-205,"1","CXCR4"
"RBM38",5.74909413652245e-209,0.270737788292083,0.302,0.152,1.32901809153989e-204,"1","RBM38"
"HSPA8",1.27044068027119e-207,0.284635726342558,0.824,0.688,2.93687772058291e-203,"1","HSPA8"
"C9orf16",3.13050979701507e-205,0.292003585292263,0.827,0.68,7.23679949775974e-201,"1","C9orf16"
"ST13",5.03277287875561e-205,0.294509938105396,0.837,0.69,1.16342610638193e-200,"1","ST13"
"APRT",2.52531022643412e-203,0.286544347873132,0.898,0.794,5.83775965044776e-199,"1","APRT"
"DDAH2",1.73197767029902e-199,0.321926267831902,0.412,0.248,4.00381278043025e-195,"1","DDAH2"
"BCL11A",1.61603207086342e-197,0.349011262606176,0.368,0.21,3.73578133821497e-193,"1","BCL11A"
"PRMT1",2.66499029382768e-196,0.286720889661959,0.425,0.259,6.16065806224145e-192,"1","PRMT1"
"HIST1H1D",5.42190505375876e-195,0.282878146225668,0.348,0.187,1.25338179127741e-190,"1","HIST1H1D"
"NHP2",1.52314904281857e-193,0.288530257590896,0.486,0.314,3.52106364228368e-189,"1","NHP2"
"HLA-DRA",1.97832587471352e-192,0.771452336544431,0.991,0.997,4.57329592457525e-188,"1","HLA-DRA"
"EEF1D",4.90084286704105e-192,0.257557686737782,0.996,0.99,1.13292784557388e-187,"1","EEF1D"
"NCL",1.28861512435016e-191,0.347844881659608,0.929,0.847,2.97889158296026e-187,"1","NCL"
"TSC22D3",8.09787174876047e-190,0.280641012969591,0.988,0.973,1.87198501216096e-185,"1","TSC22D3"
"CCL5",9.80679178351951e-190,0.976015637147788,0.398,0.261,2.26703605659621e-185,"1","CCL5"
"SLC25A3",2.56519323604415e-188,0.313640366513894,0.929,0.852,5.92995720376327e-184,"1","SLC25A3"
"MPC2",8.92289109222276e-188,0.301375496730553,0.509,0.343,2.06270473378914e-183,"1","MPC2"
"GNA15",8.7149009759343e-187,0.296698938165056,0.389,0.233,2.01462365860673e-182,"1","GNA15"
"LSM2",8.44992473008072e-186,0.271366109226415,0.414,0.253,1.95336909985276e-181,"1","LSM2"
"TTC3",3.17615709594761e-185,0.344792675716446,0.563,0.404,7.34232235870208e-181,"1","TTC3"
"HIST1H2AC",1.56525509671656e-182,0.280553301959832,0.34,0.188,3.61840020707967e-178,"1","HIST1H2AC"
"PNN",2.15223265917579e-181,0.32078792666225,0.851,0.707,4.97531623821668e-177,"1","PNN"
"RPL22L1",2.39911540325267e-181,0.328390760219591,0.881,0.777,5.54603507769919e-177,"1","RPL22L1"
"CCT4",9.32997632867659e-181,0.282343506861496,0.508,0.341,2.15681062790017e-176,"1","CCT4"
"HIST1H1E",1.62961793818109e-180,0.33078644938605,0.446,0.277,3.76718778769323e-176,"1","HIST1H1E"
"TOMM7",2.10286136343129e-180,0.260365235536754,0.992,0.982,4.86118461384412e-176,"1","TOMM7"
"TOMM20",5.18044475762368e-180,0.252397211208697,0.929,0.836,1.19756341461987e-175,"1","TOMM20"
"UBE2S",1.03440824751835e-177,0.301025758822551,0.52,0.354,2.39124154578816e-173,"1","UBE2S"
"SMDT1",1.88980476685634e-177,0.282578050412192,0.861,0.745,4.36866167954181e-173,"1","SMDT1"
"HNRNPA0",1.27806365913771e-176,0.257612815179561,0.791,0.64,2.95449976082864e-172,"1","HNRNPA0"
"SELENOH",1.08489019072416e-173,0.274594895354676,0.875,0.754,2.50794065389703e-169,"1","SELENOH"
"EIF5A",2.52335879027378e-173,0.29178060876034,0.877,0.777,5.83324851547589e-169,"1","EIF5A"
"PPHLN1",1.58031037955009e-172,0.25400974580922,0.464,0.3,3.65320350440593e-168,"1","PPHLN1"
"EPB41L4A-AS1",1.43057862159323e-170,0.261045036932189,0.443,0.285,3.30706859953708e-166,"1","EPB41L4A-AS1"
"HMGN3",3.13444589289745e-170,0.30065284449337,0.788,0.647,7.24589857061103e-166,"1","HMGN3"
"PLAAT4",5.26796818329808e-170,0.306478231696203,0.4,0.247,1.21779620493302e-165,"1","PLAAT4"
"ARL4C",8.40428890143734e-170,0.652022843046597,0.532,0.402,1.94281946534527e-165,"1","ARL4C"
"UFC1",1.36602883497147e-168,0.257701553984474,0.824,0.686,3.15784885780355e-164,"1","UFC1"
"C1orf56",2.81703392110501e-168,0.365014626336695,0.265,0.141,6.51213731541845e-164,"1","C1orf56"
"ZC3HAV1",2.82255182551291e-168,0.327588307400972,0.527,0.371,6.52489305503818e-164,"1","ZC3HAV1"
"HIST1H1C",3.53045974478404e-168,0.371174592975107,0.473,0.312,8.16136379201725e-164,"1","HIST1H1C"
"NAP1L1",1.44626637602133e-166,0.253007328257287,0.985,0.958,3.34333398144852e-162,"1","NAP1L1"
"NUDT5",2.93594262341159e-166,0.287754094068319,0.35,0.206,6.78701856254057e-162,"1","NUDT5"
"ARGLU1",7.23536699030607e-166,0.266205682831852,0.913,0.807,1.67259978714905e-161,"1","ARGLU1"
"PRDX6",6.14289801992212e-165,0.264007294002467,0.771,0.634,1.4200537352654e-160,"1","PRDX6"
"RGS10",8.65050959032362e-165,0.350808325966577,0.756,0.639,1.99973830199511e-160,"1","RGS10"
"FLT3",6.3232390311714e-163,0.291855655657273,0.352,0.208,1.46174316683589e-158,"1","FLT3"
"SNRPE",4.91219119978427e-162,0.27644275564782,0.709,0.568,1.13555123965413e-157,"1","SNRPE"
"PA2G4",1.37647183781099e-160,0.257092595343546,0.749,0.59,3.18198994746767e-156,"1","PA2G4"
"CCT7",1.79089509393167e-156,0.252939707084484,0.433,0.281,4.14001218864184e-152,"1","CCT7"
"SNRPB",5.91814898280994e-153,0.25172103173954,0.844,0.718,1.36809850035617e-148,"1","SNRPB"
"TUBA1A",1.17832493381405e-152,0.308075547443957,0.936,0.883,2.72393374949793e-148,"1","TUBA1A"
"RUNX3",2.5885923217491e-152,0.300757121829506,0.357,0.219,5.9840488701874e-148,"1","RUNX3"
"SNHG16",8.4814269802553e-150,0.255622293209307,0.466,0.317,1.96065147502562e-145,"1","SNHG16"
"HSPD1",3.56769905468886e-149,0.292234627822191,0.553,0.405,8.24744990472424e-145,"1","HSPD1"
"SNHG32",9.68812080345572e-149,0.289600876059724,0.615,0.48,2.23960288613486e-144,"1","SNHG32"
"HLA-DQA2",4.31419784558583e-148,1.04474499294103,0.372,0.255,9.97313115964076e-144,"1","HLA-DQA2"
"NASP",5.17842068496846e-146,0.304937572134525,0.542,0.398,1.19709550974416e-141,"1","NASP"
"SNHG3",1.0844647151712e-145,0.25087640782534,0.455,0.304,2.50695708206125e-141,"1","SNHG3"
"ANP32B",5.40034053813762e-142,0.254171788420074,0.941,0.879,1.24839672220127e-137,"1","ANP32B"
"NUDT1",7.04749650604818e-142,0.252629756193434,0.448,0.302,1.62916976730316e-137,"1","NUDT1"
"PHB2",3.55600066136842e-141,0.276064767472132,0.573,0.438,8.22040672888536e-137,"1","PHB2"
"DUT",1.36253861905715e-140,0.303084025922601,0.518,0.372,3.1497805256744e-136,"1","DUT"
"PTMS",2.12975721344737e-139,0.303358846429153,0.306,0.18,4.92335975032628e-135,"1","PTMS"
"DNAJB6",1.79913917815732e-138,0.326969455344763,0.814,0.705,4.15907003814627e-134,"1","DNAJB6"
"PNISR",5.79116351459795e-137,0.267981812960122,0.934,0.853,1.33874326966961e-132,"1","PNISR"
"PIK3IP1",3.10689730912424e-136,0.265988335471555,0.289,0.169,7.1822145095025e-132,"1","PIK3IP1"
"PFDN2",8.04585405864686e-133,0.255274624110321,0.632,0.493,1.8599600827374e-128,"1","PFDN2"
"SLC25A5",1.62093711935617e-132,0.281209222419589,0.937,0.891,3.74712033881566e-128,"1","SLC25A5"
"IGFBP7",9.76628962867614e-132,0.324191371152183,0.545,0.415,2.25767317346106e-127,"1","IGFBP7"
"CD47",1.01632260295788e-127,0.261074719776683,0.572,0.441,2.34943296125773e-123,"1","CD47"
"DUSP2",4.18157802818505e-126,0.336298524037652,0.619,0.491,9.66655392775539e-122,"1","DUSP2"
"HMGA1",5.53440878176757e-126,0.279832377580347,0.575,0.451,1.27938927808121e-121,"1","HMGA1"
"MRPL57",3.02204526068597e-125,0.253265628036323,0.643,0.511,6.98606202912777e-121,"1","MRPL57"
"DBI",6.86194872276377e-123,0.45132425431909,0.951,0.929,1.5862766862413e-118,"1","DBI"
"RANBP1",9.78273952750187e-123,0.250815043395799,0.484,0.348,2.26147589657261e-118,"1","RANBP1"
"PMAIP1",7.53367574012658e-119,0.276374134491207,0.648,0.512,1.74155982084506e-114,"1","PMAIP1"
"MPG",1.92361230609493e-116,0.26979539667264,0.445,0.321,4.44681456799966e-112,"1","MPG"
"PIP4K2A",7.78667529403386e-116,0.251494971803451,0.459,0.332,1.80004572772181e-111,"1","PIP4K2A"
"GRASP",5.11537728503666e-115,0.291655607582868,0.389,0.263,1.18252176698193e-110,"1","GRASP"
"ITGA4",2.21925864100569e-113,0.260476116542772,0.732,0.591,5.13026020041285e-109,"1","ITGA4"
"HLA-DMB",1.37167495537505e-106,0.336910501623214,0.571,0.469,3.17090099434049e-102,"1","HLA-DMB"
"CD48",3.08992536496225e-104,0.257810692943637,0.766,0.664,7.14298046618323e-100,"1","CD48"
"CDC42SE2",1.24006280767023e-103,0.252909273331336,0.562,0.452,2.86665319249127e-99,"1","CDC42SE2"
"MAP3K8",2.17000925457875e-97,0.3804374145997,0.883,0.824,5.01641039380969e-93,"1","MAP3K8"
"HSH2D",2.34458006627433e-93,0.254546286604189,0.365,0.257,5.41996573920637e-89,"1","HSH2D"
"CD52",5.13766597981334e-74,0.264583341279279,0.783,0.766,1.18767424455345e-69,"1","CD52"
"IGKC",9.76845013453367e-67,0.376332695596329,0.259,0.176,2.25817261760015e-62,"1","IGKC"
"TOB1",6.26038389194028e-59,0.311778122205002,0.502,0.433,1.44721294429984e-54,"1","TOB1"
"GPR183",8.56072068682118e-55,0.385520697814928,0.816,0.76,1.97898180117245e-50,"1","GPR183"
"AZU1",0,2.54614663610658,0.824,0.272,0,"2","AZU1"
"CTSG",0,2.36635239199681,0.589,0.064,0,"2","CTSG"
"ELANE",0,1.93832654341224,0.508,0.125,0,"2","ELANE"
"MPO",0,1.82232619530043,0.51,0.259,0,"2","MPO"
"CLEC11A",0,1.29270555604186,0.501,0.176,0,"2","CLEC11A"
"RNASE2",0,1.21958870828093,0.861,0.545,0,"2","RNASE2"
"PCDH9",0,1.13202990472355,0.26,0.019,0,"2","PCDH9"
"CFD",0,1.12038127762938,0.985,0.947,0,"2","CFD"
"IGFBP71",0,1.05849046438288,0.74,0.408,0,"2","IGFBP7"
"LGALS1",0,0.968913363155059,0.997,0.991,0,"2","LGALS1"
"HOXB7",0,0.942769769819434,0.302,0.031,0,"2","HOXB7"
"APOC2",0,0.869528568431145,0.285,0.054,0,"2","APOC2"
"NUCB21",0,0.832453540578089,0.682,0.387,0,"2","NUCB2"
"HOXA9",0,0.81900374282097,0.468,0.131,0,"2","HOXA9"
"MRPL33",0,0.810772125735464,0.918,0.764,0,"2","MRPL33"
"HOXB9",0,0.762012259415551,0.272,0.024,0,"2","HOXB9"
"EAF2",0,0.702381404176813,0.583,0.295,0,"2","EAF2"
"ZNF503",0,0.685746699945398,0.373,0.136,0,"2","ZNF503"
"VAMP8",0,0.671155776341533,0.979,0.898,0,"2","VAMP8"
"CCL23",0,0.668822410335085,0.336,0.039,0,"2","CCL23"
"SOCS2",0,0.662873032994941,0.253,0.03,0,"2","SOCS2"
"SNHG291",0,0.635666838650514,0.99,0.946,0,"2","SNHG29"
"MFSD10",0,0.634383631842623,0.642,0.366,0,"2","MFSD10"
"ENO1",0,0.628009175186649,0.986,0.958,0,"2","ENO1"
"GAPDH",0,0.60478090095239,1,1,0,"2","GAPDH"
"ATP8B4",0,0.592737484288831,0.489,0.198,0,"2","ATP8B4"
"PPIA1",0,0.589440954013969,0.999,0.991,0,"2","PPIA"
"NKG71",0,0.581841486299678,0.69,0.369,0,"2","NKG7"
"TXN",0,0.576964533531378,0.975,0.912,0,"2","TXN"
"GIHCG1",0,0.562884683327656,0.496,0.199,0,"2","GIHCG"
"RPLP11",0,0.556864425668236,1,1,0,"2","RPLP1"
"HOXA10",0,0.546542533269539,0.4,0.163,0,"2","HOXA10"
"RUNX2",0,0.534025091374878,0.394,0.156,0,"2","RUNX2"
"HOXB8",0,0.527798440516405,0.252,0.023,0,"2","HOXB8"
"HOXB-AS3",0,0.519342551438084,0.273,0.077,0,"2","HOXB-AS3"
"PLD41",0,0.501780030541854,0.386,0.14,0,"2","PLD4"
"RNASE3",0,0.487560398599003,0.265,0.046,0,"2","RNASE3"
"PTMA1",0,0.459881168674209,1,1,0,"2","PTMA"
"RPL351",0,0.438975458581272,1,1,0,"2","RPL35"
"HOXB3",0,0.412695126382128,0.266,0.069,0,"2","HOXB3"
"RPS61",0,0.409639568999999,1,1,0,"2","RPS6"
"HSPB1",5.34404205474634e-303,0.491698924013608,0.465,0.207,1.23538220179571e-298,"2","HSPB1"
"RPLP01",1.39651116364617e-302,0.464671371365645,1,0.994,3.22831485700086e-298,"2","RPLP0"
"CD9",5.56739106489502e-288,0.730988921756855,0.342,0.132,1.28701379247178e-283,"2","CD9"
"AK2",4.0336090778882e-285,0.565854813901053,0.547,0.302,9.32449410535416e-281,"2","AK2"
"CRNDE",7.23324637006704e-285,0.376479075249377,0.281,0.09,1.6721095633684e-280,"2","CRNDE"
"ANKRD28",6.79351104067761e-281,0.620728888606406,0.934,0.8,1.57045594727344e-276,"2","ANKRD28"
"LTC4S1",8.95153964073417e-277,0.530503962336481,0.321,0.117,2.06932741874852e-272,"2","LTC4S"
"MIF1",2.08287328769328e-275,0.646969790376301,0.955,0.883,4.81497817916055e-271,"2","MIF"
"LMNA",9.53212820209753e-274,1.04014957834932,0.741,0.549,2.20354207647889e-269,"2","LMNA"
"CITED4",4.74481302300764e-272,0.559037320288337,0.6,0.351,1.09685842652868e-267,"2","CITED4"
"RPS4X1",9.90464848250575e-270,0.444868850344035,1,1,2.28965758970086e-265,"2","RPS4X"
"ARMH11",9.00706920430837e-268,0.523202718205073,0.555,0.295,2.08216418795997e-263,"2","ARMH1"
"MSRB3",3.5571132264132e-264,0.356834829869761,0.285,0.096,8.2229786454994e-260,"2","MSRB3"
"SNCA",9.24833425648593e-260,0.54787518397708,0.3,0.113,2.13793743007185e-255,"2","SNCA"
"RPL221",6.97145248024967e-258,0.37030443445652,1,1,1.61159066985932e-253,"2","RPL22"
"MZT2B1",1.2559905161837e-253,0.507586945030231,0.91,0.783,2.90347327626185e-249,"2","MZT2B"
"TMEM173",4.12673140950115e-249,0.490458842697684,0.535,0.296,9.53976499934381e-245,"2","TMEM173"
"RPS181",1.28933764253106e-246,0.381378554466753,1,1,2.98056182823906e-242,"2","RPS18"
"CAPG",4.24287085043579e-242,0.816492545309545,0.886,0.796,9.80824454495241e-238,"2","CAPG"
"BMI1",5.42210287279241e-242,0.702333089457098,0.366,0.168,1.25342752110342e-237,"2","BMI1"
"GSTP1",9.93631148151651e-240,0.67755388291428,0.992,0.986,2.29697712518217e-235,"2","GSTP1"
"RPS201",2.22710479632598e-234,0.362268638572956,1,1,5.14839815766678e-230,"2","RPS20"
"SRGN1",4.74175252760679e-234,0.698401363456706,1,0.999,1.09615093180686e-229,"2","SRGN"
"HMGN11",1.11046949337729e-232,0.516758343885267,0.897,0.766,2.56707232784029e-228,"2","HMGN1"
"CAT",3.3804451373586e-232,0.573751806801341,0.755,0.583,7.81457502403188e-228,"2","CAT"
"TAGLN2",6.45598370808218e-232,0.694639471641451,0.976,0.931,1.49242975379736e-227,"2","TAGLN2"
"ARL2",4.99484680196936e-230,0.414111183510684,0.403,0.19,1.15465873521126e-225,"2","ARL2"
"RPS81",1.44952569387894e-228,0.353105109327447,1,1,3.35086854653995e-224,"2","RPS8"
"NME21",7.42980771276214e-222,0.451033399586318,0.99,0.949,1.71754864895922e-217,"2","NME2"
"SEM1",7.50959762309438e-222,0.462839389535471,0.872,0.737,1.73599368253073e-217,"2","SEM1"
"CDK61",2.92384744696382e-220,0.428082261657109,0.514,0.272,6.75905814314626e-216,"2","CDK6"
"RPS241",5.67294378923966e-219,0.344322036734779,1,1,1.31141441575853e-214,"2","RPS24"
"SLC44A1",5.85527689610305e-218,0.52904662379353,0.455,0.245,1.35356436007214e-213,"2","SLC44A1"
"RNASEH2C",3.48567881149838e-215,0.602158686211847,0.652,0.461,8.05784370854081e-211,"2","RNASEH2C"
"C16orf74",1.36649905984797e-213,0.316355173834122,0.303,0.121,3.15893587665055e-209,"2","C16orf74"
"HMGB1",3.01072045991199e-213,0.486025771047729,0.997,0.995,6.95988248717854e-209,"2","HMGB1"
"RPS231",3.35113619150159e-212,0.350765518540617,1,1,7.74682153389424e-208,"2","RPS23"
"NFIA",1.80920184867827e-209,0.529909764584947,0.25,0.091,4.18233191358955e-205,"2","NFIA"
"RPL37A1",1.37497455433211e-207,0.312619212357289,1,1,3.17852867724955e-203,"2","RPL37A"
"FUT4",4.04373172590639e-207,0.451238639553029,0.384,0.186,9.34789463077781e-203,"2","FUT4"
"EMB",1.15517899121694e-206,0.518995194154132,0.828,0.662,2.67042727399621e-202,"2","EMB"
"ERLIN1",3.37055751034623e-203,0.318135348909113,0.299,0.122,7.79171779666738e-199,"2","ERLIN1"
"RPL191",1.44606649611933e-201,0.308349797787313,1,1,3.34287191907905e-197,"2","RPL19"
"COX6C",1.70852963325995e-201,0.411901542200511,0.977,0.943,3.94960795320703e-197,"2","COX6C"
"NREP1",9.09556866419781e-200,0.393744277486925,0.361,0.167,2.10262260810261e-195,"2","NREP"
"RPSA1",1.79151960907698e-199,0.361199395661461,0.998,0.986,4.14145588030325e-195,"2","RPSA"
